,file_name,C,Db,D,Eb,E,F,F#,G,Ab,A,Bb,B,ground_truth_key,feature_a,feature_b
769,TRBGFAX128F4291A66.h5,0.31194600591715954,0.469434171597633,0.3012019230769233,0.2092426035502955,0.21084615384615382,0.2529230769230767,0.36130473372781036,0.2917566568047338,0.23331656804733725,0.3281782544378698,0.3370081360946748,0.2712766272189348,1,1,1
770,TRAAARJ128F9320760.h5,0.40832346491228055,0.40485526315789433,0.2812499999999999,0.3583399122807018,0.5922258771929825,0.26285087719298256,0.3600756578947367,0.3008037280701754,0.4621710526315793,0.5515076754385964,0.3832872807017544,0.5025964912280702,4,4,1
771,TRAONYI128F9324BA3.h5,0.4600574572127141,0.37022127139364297,0.35147432762836167,0.25752200488997556,0.32464792176039164,0.3880134474327629,0.28435941320293384,0.39169804400978003,0.27775061124694356,0.3562163814180929,0.2752921760391194,0.25350611246943805,5,5,1
772,TRALZTM12903CE681C.h5,0.2507910216718263,0.3179535603715171,0.4769907120743036,0.30240557275541796,0.36402941176470627,0.17572445820433436,0.263390092879257,0.2286733746130033,0.19945356037151718,0.4736377708978332,0.18615634674922626,0.35924458204334336,2,2,1
773,TRBDBGX128F92F3BC9.h5,0.5179192546583855,0.3056310559006213,0.31363105590062124,0.2843527950310556,0.40024844720496916,0.37892173913043475,0.4783378881987572,0.5229652173913047,0.20816894409937897,0.20587577639751545,0.1809776397515526,0.4734409937888201,0,0,1
774,TRACDWG128F428B068.h5,0.6378105158730162,0.4969305555555556,0.3425218253968256,0.2693630952380952,0.3026646825396829,0.36028174603174606,0.3260525793650792,0.3218740079365075,0.34813095238095254,0.40592361111111097,0.41817361111111157,0.4255416666666672,0,0,1
775,TRAVHTY128F4271F2D.h5,0.5877192460317454,0.5260079365079368,0.3398541666666669,0.28770535714285733,0.2256051587301589,0.38172519841269775,0.25383035714285707,0.31219841269841264,0.2806349206349211,0.34245039682539685,0.43977480158730164,0.2789255952380956,7,10,0
776,TRANRGH128F930779A.h5,0.3225201612903224,0.35802419354838666,0.4368528225806452,0.30847983870967743,0.30841330645161286,0.2952137096774193,0.2676350806451613,0.3258145161290324,0.2739979838709679,0.39907661290322577,0.30079233870967736,0.24811290322580665,2,2,1
777,TRBESVW128F92F6960.h5,0.35747226890756323,0.4814336134453785,0.6528487394957984,0.3604268907563027,0.38096302521008396,0.33905714285714283,0.3941378151260504,0.43614621848739515,0.39625714285714286,0.6245411764705885,0.43276302521008436,0.3911663865546217,2,2,1
778,TRABBXU128F92FEF48.h5,0.36094117647058815,0.4699673202614378,0.447104575163399,0.30636732026143787,0.48837254901960747,0.213478431372549,0.26644967320261426,0.25560000000000016,0.3866588235294114,0.3530444444444446,0.2922091503267973,0.46943398692810506,9,9,1
779,TRBCIJF12903CF15F3.h5,0.5010375620127571,0.47103827072997906,0.37863713678242356,0.24297023387668326,0.19825017717930538,0.22367611622962433,0.24826576895818564,0.33251027639971614,0.2548596739900779,0.3720432317505312,0.41105315379163754,0.22697873848334502,7,10,0
780,TRADPMU128F92D8DBB.h5,0.6187489517819693,0.634580188679246,0.41400838574423515,0.5032012578616356,0.4644334381551364,0.6241153039832295,0.5002211740041932,0.41048270440251594,0.3252693920335426,0.3017526205450729,0.2893438155136258,0.4156504192872119,10,1,0
781,TRALGOQ128F93409F3.h5,0.46452803738317766,0.4386787383177569,0.46148130841121543,0.4408060747663548,0.3839252336448605,0.5134462616822433,0.4061436915887847,0.35865654205607495,0.3810443925233652,0.3986436915887851,0.4677768691588786,0.35856191588784997,3,3,1
782,TRACWBS128F932C993.h5,0.29754843110504764,0.28579809004092765,0.2891036834924966,0.19409413369713507,0.438294679399727,0.19546248294679397,0.2294583901773536,0.3081841746248298,0.2760272851296041,0.4887557980900409,0.2695225102319235,0.37436289222373814,9,9,1
783,TRAHCHN128F4276D58.h5,0.6467550091074682,0.5432085610200363,0.39429417122040045,0.28960837887067414,0.3342950819672133,0.2415273224043715,0.41515391621129294,0.49906830601092944,0.3608060109289614,0.3482103825136615,0.3164644808743171,0.42821038251366095,7,7,1
784,TRBGDXO128EF3531E8.h5,0.427084541062802,0.5085000000000001,0.5022971014492753,0.23803381642512064,0.35141062801932343,0.3558961352657004,0.42110386473429956,0.39514734299516896,0.2903454106280193,0.4433937198067633,0.276449275362319,0.35304106280193254,2,2,1
785,TRAQBGZ128F932CD62.h5,0.3978714555765596,0.11738752362948948,0.3737240075614369,0.11129678638941395,0.4063572778827976,0.24092060491493378,0.28964272211720216,0.6667863894139892,0.17634215500945177,0.2465311909262761,0.08639508506616267,0.2047996219281663,7,7,1
786,TRAMUOU12903CD599E.h5,0.14673456790123474,0.3845509259259259,0.3964259259259261,0.1430077160493829,0.2856820987654323,0.13219907407407422,0.3228225308641976,0.24001080246913595,0.1952623456790125,0.5089830246913581,0.13176851851851842,0.25854320987654344,2,2,1
787,TRAWQKX12903CB3EC2.h5,0.42288456632653,0.4093297193877552,0.3356568877551022,0.3221466836734698,0.29529081632653054,0.28391390306122427,0.3914190051020415,0.49934056122449016,0.4281460459183675,0.49959119897959237,0.4892952806122456,0.43758035714285703,7,7,1
788,TRALSQW12903CEDA8C.h5,0.48330896551724256,0.463295172413793,0.33848965517241386,0.3711213793103447,0.4012124137931034,0.46228413793103457,0.3676234482758616,0.33316137931034523,0.3672110344827585,0.3713213793103448,0.4865737931034488,0.4120937931034482,11,11,1
789,TRAMPWN128F934C221.h5,0.5628202567760348,0.509286733238231,0.36271469329529255,0.2832496433666195,0.25207703281027116,0.2675035663338086,0.5523980028530672,0.3744835948644797,0.28499144079885896,0.29965192582025685,0.33157346647646213,0.5401169757489296,7,7,1
790,TRBCIDX128F422F215.h5,0.608904109589041,0.5427150684931503,0.6128616438356168,0.355345205479452,0.38566027397260305,0.3466246575342466,0.398572602739726,0.560376712328767,0.44279178082191784,0.5220863013698626,0.33702054794520553,0.40198904109589034,7,7,1
791,TRAUHJH128F92CA20E.h5,0.275109780439122,0.30658682634730544,0.23716566866267452,0.42008982035928144,0.1562534930139721,0.2512075848303396,0.23782834331337319,0.37995209580838324,0.46805588822355226,0.18468862275449122,0.296684630738523,0.29753892215568845,1,1,1
792,TRANOPO128F4217958.h5,0.1886773997569872,0.17387727825030355,0.24782685297691384,0.24358323207776417,0.6410373633049814,0.30966616038882105,0.18342952612393681,0.22321506682867556,0.2611962332928312,0.4048432563791011,0.26425729040097173,0.4756245443499398,4,4,1
793,TRBCENO128F146C85B.h5,0.4977810650887579,0.4717266272189351,0.46174201183431973,0.2982875739644971,0.22888757396449724,0.30313846153846175,0.4182828402366869,0.49481656804733704,0.26658698224852073,0.3421112426035506,0.38226035502958583,0.2865112426035504,7,10,0
794,TRAAGOH128F42593CE.h5,0.5581293103448275,0.1964978448275863,0.1838297413793103,0.11206681034482763,0.19866163793103453,0.44133620689655156,0.22396120689655194,0.34976077586206933,0.16637068965517246,0.2706443965517243,0.27806250000000027,0.2077068965517241,5,5,1
795,TRAHUVQ12903D05C14.h5,0.09010714285714287,0.21753021978021989,0.8501373626373626,0.07473901098901099,0.21199175824175814,0.12150549450549451,0.2979890109890111,0.16764010989010988,0.11210714285714286,0.48508791208791247,0.0674725274725275,0.09792582417582409,2,2,1
796,TRALLHP128F4280A2F.h5,0.5678005865102632,0.14177859237536672,0.20910703812316747,0.08514662756598242,0.31207478005865097,0.21424780058651016,0.14105425219941375,0.4263504398826979,0.0938445747800586,0.28642521994134834,0.09092082111436953,0.23418181818181807,0,0,1
797,TRAWCRK128F427CA9F.h5,0.6804771095152592,0.742674596050268,0.5069968581687608,0.428454667863554,0.4722414721723519,0.44669973070017993,0.47266202872531515,0.4858927289048483,0.4241862657091562,0.40351929982046647,0.3718222621184921,0.7311131059245952,7,7,1
798,TRAVGDE128F92F5F5E.h5,0.46860777385159025,0.6233418727915186,0.35331625441696146,0.20067579505300356,0.3935936395759714,0.2421068904593642,0.36100441696113084,0.30369434628975245,0.3889673144876329,0.6535379858657241,0.31013250883392235,0.27402208480565327,2,2,1
799,TRBIBOJ128F14618D4.h5,0.589952335557674,0.48451286939942767,0.3569618684461395,0.33466539561487135,0.3682640610104858,0.4153012392755002,0.47824880838894185,0.5094070543374644,0.47312392755004845,0.45984175405147737,0.4360686367969494,0.5377654909437567,7,7,1
800,TRBFMTO128F9322AE7.h5,0.6330468965517244,0.38103034482758624,0.36039310344827524,0.3568482758620688,0.4917144827586209,0.6548579310344831,0.35867310344827585,0.4369131034482758,0.3324275862068971,0.4036027586206896,0.5372413793103445,0.4650620689655169,5,5,1
801,TRBDRCA128F9321DD9.h5,0.46315317559153146,0.41440348692403506,0.2662278953922791,0.17328144458281472,0.30447571606475754,0.25119800747198046,0.21843212951432128,0.18860523038605218,0.15051058530510592,0.17462640099626411,0.17447073474470712,0.4668418430884186,0,0,1
802,TRAZUMV128F930AD43.h5,0.4643950276243091,0.14920441988950298,0.15660082872928194,0.2553066298342542,0.07562845303867413,0.28437430939226493,0.09331629834254145,0.23311740331491715,0.24908563535911538,0.13655386740331515,0.2928149171270715,0.1599461325966852,0,3,0
803,TRAOHBA128F92EFE63.h5,0.1026537785588754,0.2608804920913885,0.12539718804920924,0.31641300527240784,0.44069068541300505,0.15401405975395452,0.3468453427065028,0.10064147627416521,0.23518277680140606,0.06461511423550098,0.13944991212653782,0.2760439367311069,11,11,1
804,TRAAUZX128F92F3D53.h5,0.5146170598911073,0.4395480943738657,0.3768030852994556,0.31291833030852967,0.3421814882032666,0.3546052631578947,0.46820326678765894,0.4954655172413793,0.3577849364791283,0.33134392014519093,0.31423139745916495,0.39216696914700544,7,7,1
805,TRAAGMJ12903CAD7D4.h5,0.2760664451827245,0.4308106312292357,0.5647884828349944,0.22743964562569205,0.3318947951273533,0.22787375415282368,0.4308549280177185,0.3711517165005535,0.3649324473975633,0.47917497231450706,0.2516013289036543,0.29877519379844936,2,2,1
806,TRALGEJ128F932552A.h5,0.4107634408602149,0.47784543010752695,0.22921370967741958,0.33187768817204294,0.2841276881720427,0.24443817204301063,0.5423387096774192,0.3183682795698923,0.36149193548387093,0.23062499999999989,0.349545698924731,0.3940443548387094,11,11,1
807,TRBDDTD12903CA7AA9.h5,0.4256455525606469,0.3391778975741239,0.4289838274932618,0.3242884097035039,0.23696900269541774,0.35296900269541787,0.21773180592991917,0.30141374663072756,0.17681132075471714,0.2648935309973046,0.34944609164420476,0.21247169811320757,10,10,1
808,TRAQAIW12903C9B61E.h5,0.4070233372228708,0.7389229871645276,0.261315052508752,0.2412952158693113,0.22781563593932327,0.32754259043173883,0.46084364060676813,0.2946196032672112,0.37534305717619626,0.24759393232205407,0.2435075845974327,0.15791131855309215,1,1,1
809,TRAYPEF128F421F58B.h5,0.32102331002330986,0.2373263403263404,0.3126550116550121,0.5476503496503496,0.3090722610722608,0.40724708624708617,0.27892773892773887,0.43940792540792545,0.2934965034965031,0.24699766899766898,0.44533333333333314,0.32252680652680654,3,3,1
810,TRALZEI128F424D67D.h5,0.279328231292517,0.22031122448979587,0.2842465986394556,0.1076955782312925,0.14960204081632644,0.14310544217687088,0.3412976190476187,0.921702380952381,0.39224319727891155,0.17835204081632675,0.10827040816326546,0.16519047619047636,7,7,1
811,TRAXWQU128F42716E2.h5,0.14069801324503292,0.2356662251655626,0.34536423841059594,0.166112582781457,0.4002503311258284,0.21108874172185413,0.36186092715231744,0.2266741721854303,0.17022516556291406,0.5472781456953636,0.18626622516556307,0.3064675496688744,2,2,1
812,TRBHEKQ12903CF2B6A.h5,0.4874969879518078,0.39459036144578286,0.31602409638554246,0.41669578313253025,0.24682228915662616,0.3257469879518072,0.4672951807228912,0.34624698795180736,0.33299698795180727,0.392801204819277,0.5709186746987953,0.7050060240963856,3,6,0
813,TRBGERR12903CB8EE9.h5,0.35111659807956125,0.45408641975308656,0.46244170096021986,0.24030178326474608,0.2076625514403291,0.26013854595336067,0.25780109739369017,0.4160041152263377,0.24333196159122067,0.311742112482853,0.2768573388203019,0.25071193415637855,2,2,1
814,TRARSLP12903CE2AA6.h5,0.3953572343149807,0.5252701664532647,0.29810115236875817,0.33325352112676065,0.4312906530089628,0.2584724711907811,0.3327810499359794,0.25090909090909114,0.3330563380281685,0.30949551856594115,0.2682637644046096,0.43917285531370026,1,4,0
815,TRAUENF128F931FC35.h5,0.5594791318864775,0.6849031719532555,0.6391218697829717,0.4036928213689481,0.3443121869782975,0.34329716193656096,0.3050484140233724,0.308056761268781,0.35000000000000003,0.5098130217028377,0.3549465776293824,0.3965843071786313,2,2,1
816,TRACYOV128F92CB613.h5,0.3549837962962964,0.48047685185185174,0.33224305555555567,0.2857268518518519,0.4582662037037036,0.2567893518518519,0.23240277777777768,0.2333217592592591,0.26627546296296306,0.3344699074074073,0.22231481481481477,0.2973333333333334,9,9,1
817,TRASZWP128F426730E.h5,0.4037151898734183,0.26916613924050625,0.36400791139240457,0.11532278481012663,0.2363125000000001,0.14106882911392393,0.2487238924050632,0.4848694620253167,0.200473101265823,0.45603085443037983,0.25579272151898746,0.3394643987341773,7,7,1
818,TRARNAS128EF355915.h5,0.2852414383561645,0.386126712328767,0.20581164383561645,0.3391404109589041,0.2693784246575341,0.3922106164383562,0.26952568493150686,0.21531849315068505,0.3940376712328767,0.20489212328767106,0.315832191780822,0.15087842465753426,1,1,1
819,TRAOSRJ12903CF859F.h5,0.6220681570338064,0.5899531079607414,0.38527753544165744,0.3680768811341331,0.2923058887677206,0.43560141766630256,0.26075681570338005,0.2358298800436201,0.38466412213740464,0.3061504907306431,0.4672104689203921,0.4847251908396945,10,1,0
820,TRAQGXT128F4239CE0.h5,0.45799509322865567,0.688978410206085,0.4920628066732084,0.23975564278704625,0.20861923454367026,0.13877428851815515,0.22050343473994102,0.26311776251226654,0.1878635917566241,0.215855740922473,0.1692266928361137,0.25603140333660424,11,2,0
821,TRAUSOM128F9337BC3.h5,0.24749119373776926,0.3665577299412914,0.3901956947162429,0.2030352250489236,0.3086888454011742,0.20325636007827785,0.3369001956947161,0.40394911937377725,0.29001956947162416,0.37884735812133075,0.21646183953033285,0.3003600782778868,2,2,1
822,TRASUPL128F9353B61.h5,0.3924438305709025,0.2373812154696133,0.48708103130755076,0.1534198895027624,0.2167661141804791,0.11324125230202571,0.4738176795580107,0.3666353591160223,0.14532965009208104,0.46421362799263344,0.2347476979742173,0.47074585635359134,7,7,1
823,TRAUPBI128F4231325.h5,0.1818181818181819,0.23310966810966785,0.6832337662337665,0.1805642135642136,0.268849927849928,0.21754834054834057,0.2312135642135643,0.2547186147186148,0.19999711399711398,0.4864992784992783,0.14619336219336232,0.2035685425685426,2,2,1
824,TRBANZN12903CA2CE7.h5,0.553286754002911,0.49911790393013117,0.4203639010189229,0.34159970887918484,0.3637831149927218,0.5470436681222709,0.42324163027656453,0.4430902474526932,0.3399781659388648,0.4619257641921406,0.5304890829694331,0.3255851528384282,10,10,1
825,TRBHVSO128F92EFA78.h5,0.4627062937062939,0.4260279720279722,0.44163461538461507,0.32643006993007,0.4027185314685317,0.3875716783216782,0.3697115384615386,0.44029020979021,0.3130279720279725,0.267791958041958,0.25659090909090965,0.2866083916083916,7,7,1
826,TRBAMLU128F146F6B2.h5,0.6266292372881357,0.5912044491525412,0.5749491525423718,0.3993591101694913,0.38918644067796593,0.336378177966102,0.43454555084745733,0.4600752118644073,0.37325105932203445,0.3961133474576277,0.3032447033898305,0.5756663135593223,7,7,1
827,TRAODGF128F92F3FF9.h5,0.740428390367555,0.694384347275034,0.3640592522179971,0.3513460076045621,0.3897848542458811,0.48021609632446016,0.4277772496831433,0.4466422686945511,0.4346641318124227,0.38789702154626143,0.32993852978453775,0.30551679340937965,0,0,1
828,TRBEIYU128F92E88A9.h5,0.47974999999999984,0.4694552023121385,0.24136560693641665,0.3613511560693639,0.4560838150289018,0.3087124277456649,0.4625101156069363,0.40650000000000003,0.4392037572254333,0.33518786127167643,0.4328945086705202,0.5547716763005776,11,11,1
829,TRAUOPC128F92F5EDE.h5,0.5288636363636369,0.5663888888888886,0.38385101010100947,0.31191414141414125,0.478290404040404,0.31399747474747464,0.3538080808080808,0.3656439393939396,0.31912121212121225,0.42091161616161604,0.30791287878787876,0.3782424242424244,11,2,0
830,TRADJBU12903CF2E74.h5,0.3339639468690705,0.32805123339658426,0.5219696394686909,0.27314990512334,0.29132637571157516,0.36931688804554097,0.35197153700189715,0.7912466793168874,0.38164136622390865,0.30114611005692593,0.37151992409867163,0.34875521821631866,0,0,1
831,TRAMSAY128F92ED0DD.h5,0.5652461538461536,0.6031120879120873,0.47977362637362664,0.3458329670329666,0.49440000000000006,0.4471758241758243,0.534127472527473,0.34984395604395563,0.485043956043956,0.4991010989010989,0.38529890109890114,0.47245494505494506,6,9,0
832,TRAOHQC128F427FCD2.h5,0.1517913385826771,0.13351181102362195,0.3501850393700788,0.1541377952755905,0.38949212598425187,0.35402362204724397,0.10151181102362201,0.260267716535433,0.16788188976377955,0.3895511811023621,0.26377165354330706,0.10155511811023618,2,5,0
833,TRATUJR128F42693E6.h5,0.28889593495934923,0.37665203252032525,0.12267967479674793,0.37841463414634124,0.09761463414634165,0.22945691056910558,0.05438048780487817,0.11474146341463422,0.4141056910569102,0.06930243902439022,0.24861463414634113,0.05375934959349593,8,8,1
834,TRANMKF128E07995A8.h5,0.46525957854406125,0.3604664750957855,0.4131331417624514,0.18229501915708826,0.3853965517241384,0.30711206896551724,0.47139272030651425,0.5534904214559384,0.38258141762452086,0.5618773946360153,0.2860909961685827,0.24078735632183904,7,7,1
835,TRAABYW128F4244559.h5,0.15823067632850257,0.25859420289855106,0.3373695652173912,0.2852487922705317,0.15754589371980648,0.4655640096618359,0.5609130434782605,0.19252898550724631,0.2265434782608697,0.13322463768115944,0.4687971014492758,0.5806340579710145,11,11,1
836,TRBHCVQ12903CF8E90.h5,0.2988173719376393,0.44348997772828525,0.2382672605790646,0.492630289532294,0.2501146993318486,0.2641893095768374,0.3286592427616925,0.2204922048997773,0.3025623608017819,0.2229988864142538,0.34513808463251616,0.4071547884187081,3,6,0
837,TRAYDTH12903CDA34B.h5,0.6589052863436125,0.5247202643171799,0.36134581497797336,0.3476160058737152,0.29505066079295195,0.4619698972099855,0.2773414096916303,0.19341483113069002,0.26116446402349486,0.22822687224669602,0.23597797356828154,0.45186857562408234,0,0,1
838,TRAFAAS12903CF0BE2.h5,0.3991598414795245,0.679420079260238,0.6887820343461035,0.4144610303830905,0.2711809775429328,0.2167635402906207,0.3873064729194188,0.28995508586525753,0.21739101717305145,0.29106208718626114,0.1832866578599736,0.376124174372523,2,2,1
839,TRBBGEG128F425CEDD.h5,0.6952727272727279,0.5547408568443047,0.44403239289446234,0.33774608150470203,0.3212257053291535,0.4324461859979105,0.2602988505747126,0.4806938349007308,0.2673918495297809,0.3505182863113894,0.2769937304075234,0.19046812957157794,0,3,0
840,TRARCAU128F9337F05.h5,0.31664858757062114,0.36262711864406755,0.42115593220339,0.1765615819209037,0.20504632768361558,0.19212881355932193,0.36587796610169515,0.519413559322034,0.24282598870056493,0.22404745762711856,0.1742022598870058,0.3019209039548027,7,7,1
841,TRAAUIH128F4254C9D.h5,0.5058807157057654,0.4649592445328032,0.3502673956262431,0.2651978131212721,0.21901391650099356,0.26987972166997976,0.2173677932405567,0.2506123260437376,0.21850099403578493,0.3321073558648114,0.4145616302186875,0.3140467196819088,10,10,1
842,TRBIAQT128F426B9E0.h5,0.298178276269185,0.4553612750885479,0.23503187721369564,0.4687863046044859,0.37444155844155774,0.22842148760330594,0.30980873671782794,0.24680519480519456,0.43654427390791034,0.1745277449822905,0.2735064935064936,0.3228335301062574,8,11,0
843,TRAYKOC128F930D2B8.h5,0.25389171974522273,0.33598726114649696,0.38071974522292995,0.24189044585987282,0.432369426751592,0.22824968152866237,0.27298216560509564,0.2823656050955413,0.26271210191082833,0.38966496815286616,0.24513503184713384,0.31811719745222916,9,9,1
844,TRATSVH128F428A9BA.h5,0.31533228840125405,0.2710235109717868,0.47357993730407516,0.17843260188087778,0.3618119122257052,0.3339858934169279,0.3110172413793106,0.53890909090909,0.19859717868338556,0.2713228840125392,0.3152366771159872,0.37726175548589386,0,0,1
845,TRATGUX12903CBA6AC.h5,0.7301638888888888,0.6315111111111109,0.39781666666666676,0.39812222222222216,0.4678361111111112,0.3033666666666667,0.28486111111111123,0.3537944444444445,0.42481388888888894,0.5027944444444443,0.31936111111111093,0.43608055555555575,9,9,1
846,TRAFDBU128F93095F8.h5,0.392803007518797,0.594178947368421,0.5280240601503758,0.29705112781954846,0.5046300751879702,0.16721503759398496,0.1901819548872181,0.2628075187969924,0.14620300751879697,0.25537593984962426,0.20981804511278215,0.3389293233082708,11,2,0
847,TRBANHU128EF35EB62.h5,0.4617891737891741,0.5397027540360873,0.4592773029439697,0.28971794871794865,0.4748214624881288,0.22084425451092074,0.28990028490028524,0.27015764482431137,0.181596391263058,0.2555061728395062,0.18245584045584037,0.50780056980057,11,2,0
848,TRAYQEY128F93145DC.h5,0.4897292882147017,0.6610828471411906,0.32875029171528547,0.35565227537923016,0.2942660443407234,0.297184364060677,0.4494504084013997,0.36773045507584656,0.2683162193698949,0.18738273045507614,0.19911085180863483,0.2153687281213536,1,1,1
849,TRAEALX12903CB5701.h5,0.576567796610169,0.25062711864406767,0.24473898305084735,0.1411050847457626,0.24571355932203415,0.45330847457627116,0.2069508474576273,0.376413559322034,0.18177627118644063,0.33991355932203404,0.3402762711864403,0.2176830508474575,5,5,1
850,TRAICHS128E0785545.h5,0.40654692230070677,0.552593340060545,0.2999334006054492,0.2934369323915236,0.2698254288597377,0.2651816347124116,0.37252068617558026,0.36400504540867795,0.6392250252270425,0.327356205852674,0.27551664984863794,0.3254772956609483,1,1,1
851,TRAPXLO128F931B20B.h5,0.36886412213740416,0.2532442748091601,0.1929190839694657,0.23467022900763332,0.4607725190839694,0.25709923664122114,0.3200442748091601,0.24607328244274812,0.16688702290076343,0.21670381679389317,0.220369465648855,0.4484702290076341,4,7,0
852,TRBCYIK12903CB93E7.h5,0.33714814814814836,0.10097916666666656,0.388064814814815,0.1236018518518519,0.23799074074074086,0.08248379629629643,0.17188194444444455,0.19960185185185195,0.09697916666666663,0.1232430555555556,0.10992361111111107,0.26660879629629647,4,7,0
853,TRAEVME128F92DF956.h5,0.36664157119476243,0.32753846153846145,0.2734664484451718,0.22913420621931246,0.1710278232405893,0.24466448445171873,0.22633224222585913,0.24965957446808515,0.29484779050736487,0.21550572831423884,0.4391554828150573,0.3533584288052373,0,3,0
854,TRAFNGR12903CE3ACF.h5,0.3767534516765286,0.34281854043392496,0.2304812623274163,0.4665976331360942,0.17468441814595664,0.21299211045364896,0.1520177514792899,0.2591696252465485,0.5824299802761345,0.1968303747534517,0.2555660749506902,0.191242603550296,8,8,1
855,TRBDVJF128E078894B.h5,0.4352173017507726,0.16185787847579802,0.4548187435633371,0.12372296601441823,0.3910813594232748,0.08820803295571597,0.14365602471678668,0.3859618949536567,0.1469783728115345,0.3996467559217298,0.14247579814624128,0.31209783728115337,7,7,1
856,TRBDGNU128E078A4AF.h5,0.3935038335158815,0.4367130339539976,0.28483680175246406,0.2293143483022998,0.2834293537787514,0.25729901423877316,0.20376451259583803,0.1675936473165391,0.27843044906900327,0.38803395399780977,0.30377108433734906,0.2951818181818181,9,0,0
857,TRANCJG128F14528B4.h5,0.35169000000000006,0.2647716666666664,0.3585783333333331,0.2322200000000001,0.4504716666666661,0.3164466666666667,0.3202833333333335,0.3748166666666665,0.37032333333333345,0.7480033333333331,0.2996133333333331,0.2606616666666667,9,0,0
858,TRANGSP128F4267214.h5,0.3989608540925265,0.5434491103202846,0.2274647686832742,0.35972597864768674,0.2629558718861208,0.4815537366548049,0.3977893238434158,0.2326768683274025,0.3272626334519573,0.22068612099644122,0.23974163701067586,0.16616156583629904,1,1,1
859,TRAWJFG128F92EFA9B.h5,0.3213711151736751,0.5320274223034734,0.1885594149908592,0.2699049360146251,0.21115539305301662,0.37483180987202935,0.31444241316270516,0.22835466179159034,0.3757093235831808,0.1736654478976234,0.25431809872029243,0.1830182815356491,1,1,1
860,TRBGDND128F9312B81.h5,0.36835703703703704,0.2203140740740743,0.24605037037037045,0.20264148148148173,0.3076118518518516,0.3363214814814812,0.27549629629629624,0.4383037037037035,0.22715111111111128,0.3173925925925925,0.26502666666666647,0.19569185185185217,5,5,1
861,TRBGHNM12903CC6797.h5,0.19027581521739143,0.19897418478260892,0.07324456521739131,0.25554755434782583,0.49652173913043485,0.11934103260869572,0.28464130434782603,0.11899592391304348,0.2781874999999998,0.3350054347826088,0.15345108695652177,0.6836698369565225,4,4,1
862,TRAEJXI128F4291A83.h5,0.21679812206572754,0.17749139280125212,0.2541924882629107,0.37574021909233163,0.15808294209702667,0.33926604068857596,0.17239906103286384,0.20169953051643197,0.21860406885758996,0.182399061032864,0.5805633802816907,0.192887323943662,3,3,1
863,TRAHXZJ128F930C784.h5,0.1600382262996939,0.3035581039755348,0.4935206422018351,0.12003669724770649,0.2543501529051988,0.09458180428134565,0.3076276758409783,0.34204128440366965,0.13448012232415904,0.4345198776758403,0.0964885321100919,0.24119495412844064,2,2,1
864,TRAVBGH128F4276CDB.h5,0.3370174050632913,0.17110284810126586,0.2587468354430381,0.18875158227848104,0.264636075949367,0.26810443037974696,0.17718512658227864,0.4379762658227843,0.1709208860759493,0.2736724683544306,0.15070569620253177,0.2529525316455698,0,0,1
865,TRBEYPF128F92EA5E8.h5,0.30214201183431966,0.48292209072978254,0.4529763313609467,0.2926755424063114,0.4933412228796848,0.28488362919132126,0.41284714003944734,0.37447633136094666,0.3392938856015782,0.41264990138067026,0.20862228796844198,0.31685700197238714,9,9,1
866,TRAKREH128F42750C6.h5,0.8115833333333332,0.7811736111111114,0.4643152777777786,0.4104416666666663,0.4632347222222228,0.43080416666666704,0.32739166666666697,0.41860277777777805,0.39527083333333324,0.3010694444444443,0.3783777777777781,0.3854875000000002,5,8,0
867,TRAKJTB128F148C560.h5,0.5201871768355738,0.6049110651499483,0.3318583247156159,0.397087900723888,0.4148728024819026,0.42245501551189246,0.4671478800413656,0.44032885211995887,0.4649638055842814,0.4147869700103413,0.3780692864529474,0.31946328852119993,1,4,0
868,TRACONJ128F4272091.h5,0.22033789219629932,0.26504746580852756,0.24221560740144799,0.2370635559131134,0.5347634754625903,0.33560498793242144,0.4837795655671763,0.3116251005631542,0.4539428801287215,0.3341287208366851,0.24004987932421523,0.39487691069991954,4,4,1
869,TRAAPWD128F931ACD4.h5,0.5110411160058734,0.5010748898678414,0.3704647577092511,0.3919669603524233,0.5581505139500729,0.4936696035242282,0.42393171806167484,0.5024038179148301,0.41424302496328885,0.3594074889867845,0.3189052863436124,0.3994221732745963,0,0,1
870,TRAZUUL128F92EBBBF.h5,0.11586062717770049,0.27338675958188113,0.35863066202090566,0.06294494773519191,0.26158118466898955,0.056772822299651735,0.20295679442508707,0.2918222996515677,0.11671010452961682,0.5537247386759578,0.08720557491289227,0.30219372822299667,2,2,1
871,TRBAIAW128F92C5652.h5,0.6400300375469338,0.5940901126408009,0.2974092615769715,0.30091739674593293,0.5128347934918656,0.3974192740926156,0.34291614518147684,0.37340675844805954,0.42848310387984945,0.5525569461827284,0.4396332916145177,0.40491989987484406,5,5,1
872,TRBCSBO128F9332822.h5,0.49843825301204847,0.14862951807228944,0.2108855421686747,0.08546234939759038,0.20377259036144585,0.4592620481927712,0.14102409638554203,0.3532936746987952,0.11067620481927724,0.2673373493975905,0.2149472891566269,0.17325451807228948,5,5,1
873,TRAHZFI128F92C21D6.h5,0.4635432330827067,0.5689530075187968,0.3846043233082707,0.3390422932330829,0.37903571428571464,0.3181456766917293,0.3487810150375942,0.299783834586466,0.4098599624060149,0.45363627819548846,0.3337706766917295,0.42426409774436064,1,4,0
